,CustomerID,Recency,Frequency,Monetary,Cluster
1851,14873.0,210,1,519.68,AtRisk
1852,14875.0,108,2,1465.3200000000002,CantLoseThem
1853,14878.0,13,9,1485.54,Loyal
1854,14880.0,77,3,706.19,CantLoseThem
1855,14881.0,20,1,255.4,NewCustomer
1856,14882.0,27,2,589.7,NewCustomer
1857,14883.0,19,6,761.59,CantLoseThem
1858,14885.0,132,1,765.3199999999999,AtRisk
1859,14886.0,253,1,364.8,AtRisk
1860,14887.0,79,1,1862.0,CantLoseThem
1861,14888.0,207,1,369.2,AtRisk
1862,14889.0,336,1,135.9,AtRisk
1863,14890.0,254,1,125.65,AtRisk
1864,14891.0,148,2,554.38,AtRisk
1865,14893.0,10,2,1237.85,NewCustomer
1866,14894.0,85,1,655.75,AtRisk
1867,14895.0,8,20,11138.71,Loyal
1868,14896.0,205,2,468.77,AtRisk
1869,14897.0,8,4,1366.38,NewCustomer
1870,14898.0,23,6,1303.52,CantLoseThem
1871,14901.0,11,9,1421.29,Loyal
1872,14902.0,26,1,332.66,NewCustomer
1873,14903.0,21,5,2810.63,CantLoseThem
1874,14904.0,2,2,1025.44,NewCustomer
1875,14905.0,158,2,616.15,AtRisk
1876,14907.0,3,7,3501.1,Loyal
1877,14908.0,74,1,277.8,AtRisk
1878,14910.0,3,4,434.35,NewCustomer
1879,14911.0,1,201,143825.06,Loyal
1880,14912.0,17,2,867.85,NewCustomer
1881,14913.0,36,4,1227.43,CantLoseThem
1882,14915.0,91,2,307.48,AtRisk
1883,14916.0,71,4,1268.98,CantLoseThem
1884,14918.0,116,2,1610.15,CantLoseThem
1885,14920.0,213,2,977.77,AtRisk
1886,14921.0,30,2,1316.07,CantLoseThem
1887,14923.0,51,1,749.1,AtRisk
1888,14924.0,246,1,310.05,AtRisk
1889,14929.0,32,1,223.88,NewCustomer
1890,14930.0,109,3,2372.86,CantLoseThem
1891,14931.0,5,5,1257.68,Loyal
1892,14932.0,366,1,363.53,AtRisk
1893,14934.0,82,2,1890.94,CantLoseThem
1894,14935.0,297,1,1784.71,AtRisk
1895,14936.0,34,8,8137.02,Loyal
1896,14937.0,57,3,1621.88,CantLoseThem
1897,14944.0,30,12,5900.25,Loyal
1898,14946.0,14,1,100.9,NewCustomer
1899,14947.0,72,2,290.82,AtRisk
1900,14948.0,23,6,1101.97,CantLoseThem
1901,14950.0,19,1,371.2,NewCustomer
1902,14951.0,79,1,311.69,AtRisk
1903,14952.0,60,11,8099.49,Loyal
1904,14953.0,25,1,289.82,NewCustomer
1905,14954.0,12,1,336.17,NewCustomer
1906,14957.0,253,1,58.49,AtRisk
1907,14958.0,147,3,499.68,AtRisk
1908,14959.0,64,4,695.42,CantLoseThem
1909,14960.0,8,2,221.27,NewCustomer
1910,14961.0,11,9,7044.68,Loyal
1911,14962.0,271,1,126.7,AtRisk
1912,14963.0,10,5,1487.8,CantLoseThem
1913,14964.0,247,1,206.21,AtRisk
1914,14965.0,96,2,599.0,AtRisk
1915,14966.0,15,1,191.32,NewCustomer
1916,14967.0,50,1,463.8,AtRisk
1917,14968.0,30,1,147.59,NewCustomer
1918,14970.0,68,4,1592.06,CantLoseThem
1919,14971.0,35,3,1116.57,CantLoseThem
1920,14972.0,128,1,114.77,AtRisk
1921,14973.0,107,3,1314.45,CantLoseThem
1922,14974.0,37,1,114.39,AtRisk
1923,14975.0,57,1,279.94,AtRisk
1924,14976.0,57,7,790.86,CantLoseThem
1925,14978.0,72,5,1931.42,CantLoseThem
1926,14981.0,246,1,102.12,AtRisk
1927,14984.0,19,2,213.27,NewCustomer
1928,14985.0,198,2,296.75,AtRisk
1929,14987.0,16,2,326.4,NewCustomer
1930,14988.0,212,1,334.54,AtRisk
1931,14995.0,39,2,233.23,NewCustomer
1932,14997.0,46,3,546.1999999999999,CantLoseThem
1933,14998.0,170,2,429.87,AtRisk
1934,15000.0,48,1,490.52,AtRisk
1935,15002.0,116,4,1641.76,CantLoseThem
1936,15004.0,147,1,1246.32,AtRisk
1937,15005.0,16,28,6316.57,Loyal
1938,15006.0,51,1,502.09,AtRisk
1939,15007.0,159,1,156.91,AtRisk
1940,15009.0,12,3,1261.78,NewCustomer
1941,15010.0,36,1,308.94,NewCustomer
1942,15012.0,54,2,423.04,AtRisk
1943,15014.0,43,2,260.17,NewCustomer
1944,15016.0,173,1,170.04,AtRisk
1945,15017.0,34,1,125.58,AtRisk
1946,15018.0,39,3,496.21,NewCustomer
1947,15019.0,267,1,266.0,AtRisk
1948,15021.0,9,9,1914.82,Loyal
1949,15022.0,12,4,905.04,NewCustomer
1950,15023.0,3,11,6802.76,Loyal
1951,15024.0,10,10,1661.33,Loyal
1952,15025.0,33,1,377.01,NewCustomer
1953,15026.0,80,3,469.0,CantLoseThem
1954,15027.0,31,4,1066.15,CantLoseThem
1955,15028.0,8,4,627.13,NewCustomer
1956,15030.0,72,2,518.28,AtRisk
1957,15031.0,4,4,668.14,NewCustomer
1958,15032.0,256,3,4959.1,CantLoseThem
1959,15033.0,5,10,2586.67,Loyal
1960,15034.0,16,8,4308.61,Loyal
1961,15035.0,90,1,252.73,AtRisk
1962,15036.0,72,3,465.55,CantLoseThem
1963,15038.0,59,6,705.49,CantLoseThem
1964,15039.0,10,47,19914.44,Loyal
1965,15041.0,170,1,180.35,AtRisk
1966,15042.0,199,1,135.93,AtRisk
1967,15043.0,31,1,537.0,NewCustomer
1968,15044.0,19,17,7700.23,Loyal
1969,15045.0,152,2,735.66,AtRisk
1970,15046.0,9,15,5213.77,Loyal
1971,15047.0,270,1,343.62,AtRisk
1972,15048.0,65,4,384.05,CantLoseThem
1973,15049.0,274,1,121.17000000000002,AtRisk
1974,15050.0,25,3,1782.09,CantLoseThem
1975,15051.0,23,3,1391.61,CantLoseThem
1976,15052.0,319,1,215.78,AtRisk
1977,15053.0,5,3,697.79,NewCustomer
1978,15054.0,12,2,302.1,NewCustomer
1979,15057.0,275,2,1489.5,CantLoseThem
1980,15058.0,25,11,2124.99,Loyal
1981,15059.0,41,9,1337.72,CantLoseThem
1982,15060.0,8,4,303.09,NewCustomer
1983,15061.0,4,48,54534.14,Loyal
1984,15062.0,71,4,987.86,CantLoseThem
1985,15063.0,213,1,370.8,AtRisk
1986,15065.0,38,4,3158.13,CantLoseThem
1987,15066.0,53,1,893.59,AtRisk
1988,15067.0,78,3,1744.76,CantLoseThem
1989,15068.0,46,2,553.36,NewCustomer
1990,15069.0,179,1,1109.53,AtRisk
1991,15070.0,373,1,106.2,AtRisk
1992,15071.0,94,2,982.07,CantLoseThem
1993,15073.0,10,3,1043.41,NewCustomer
1994,15074.0,105,1,748.87,AtRisk
1995,15075.0,78,1,773.03,AtRisk
1996,15076.0,173,1,880.85,AtRisk
1997,15078.0,7,32,9743.11,Loyal
1998,15079.0,213,4,895.61,CantLoseThem
1999,15081.0,22,5,504.8,NewCustomer
2000,15083.0,257,1,88.2,AtRisk
2001,15087.0,282,1,306.94,AtRisk
2002,15088.0,21,2,1160.07,NewCustomer
2003,15089.0,10,6,2420.84,Loyal
2004,15090.0,308,1,381.32,AtRisk
2005,15091.0,68,1,480.71,AtRisk
2006,15092.0,215,2,457.81,AtRisk
2007,15093.0,18,6,4597.02,Loyal
2008,15095.0,104,4,1370.6,CantLoseThem
2009,15096.0,43,1,219.39,AtRisk
2010,15097.0,4,1,248.08,NewCustomer
2011,15098.0,182,3,39916.5,CantLoseThem
2012,15099.0,84,1,410.48,AtRisk
2013,15100.0,334,3,876.0,AtRisk
2014,15101.0,9,2,317.53,NewCustomer
2015,15103.0,31,2,703.36,NewCustomer
2016,15104.0,197,2,1027.44,AtRisk
2017,15105.0,18,7,2298.93,Loyal
2018,15106.0,18,5,1422.52,CantLoseThem
2019,15107.0,311,6,319.5,AtRisk
2020,15108.0,142,4,1300.25,CantLoseThem
2021,15109.0,246,1,484.95,AtRisk
2022,15110.0,24,4,996.1,CantLoseThem
2023,15111.0,29,3,1567.48,CantLoseThem
2024,15113.0,10,3,3609.33,CantLoseThem
2025,15114.0,30,10,2760.56,Loyal
2026,15115.0,18,1,340.11,NewCustomer
2027,15116.0,18,4,1352.75,CantLoseThem
2028,15117.0,15,5,1551.78,CantLoseThem
2029,15118.0,134,1,244.8,AtRisk
2030,15119.0,246,1,266.4,AtRisk
2031,15120.0,134,1,358.82,AtRisk
2032,15121.0,50,2,457.72,NewCustomer
2033,15122.0,114,3,1633.78,CantLoseThem
2034,15123.0,7,2,2199.31,NewCustomer
2035,15124.0,23,2,184.19,NewCustomer
2036,15125.0,25,15,11528.48,Loyal
2037,15127.0,66,1,406.53,AtRisk
2038,15128.0,60,4,1471.0,CantLoseThem
2039,15129.0,50,11,3447.4,Loyal
2040,15130.0,170,1,330.11,AtRisk
2041,15132.0,18,5,977.93,CantLoseThem
2042,15133.0,128,3,982.42,CantLoseThem
2043,15134.0,15,8,1387.99,Loyal
2044,15135.0,239,1,139.05,AtRisk
2045,15136.0,3,4,1286.7,NewCustomer
2046,15139.0,240,2,178.96,AtRisk
2047,15140.0,52,7,2354.25,CantLoseThem
2048,15142.0,46,1,498.74,AtRisk
2049,15143.0,226,1,259.45,AtRisk
2050,15144.0,8,17,6580.44,Loyal
2051,15145.0,4,4,1194.73,NewCustomer
2052,15146.0,165,2,1327.16,CantLoseThem
2053,15147.0,240,1,623.5,AtRisk
2054,15148.0,11,1,301.29,NewCustomer
2055,15149.0,134,1,520.8000000000001,AtRisk
2056,15150.0,17,10,5314.47,Loyal
2057,15152.0,10,13,4745.69,Loyal
2058,15153.0,31,1,329.25,NewCustomer
2059,15154.0,75,1,296.42,AtRisk
2060,15156.0,1,3,961.49,NewCustomer
2061,15157.0,4,3,1936.07,NewCustomer
2062,15158.0,45,1,401.4,AtRisk
2063,15159.0,2,30,18641.01,Loyal
2064,15160.0,357,1,158.16,AtRisk
2065,15163.0,18,2,304.47,NewCustomer
2066,15164.0,69,3,843.05,CantLoseThem
2067,15165.0,373,1,487.75,AtRisk
2068,15167.0,321,1,163.0,AtRisk
2069,15168.0,26,1,106.56,NewCustomer
2070,15171.0,331,1,1289.5,AtRisk
2071,15172.0,9,5,1624.05,Loyal
2072,15174.0,323,1,135.75,AtRisk
2073,15175.0,72,1,224.14,AtRisk
2074,15178.0,260,1,40.5,AtRisk
2075,15179.0,18,5,2206.95,CantLoseThem
2076,15180.0,367,1,87.5,AtRisk
2077,15181.0,66,3,689.4799999999999,CantLoseThem
2078,15182.0,154,2,622.85,AtRisk
2079,15184.0,29,2,406.76,NewCustomer
2080,15185.0,70,1,310.62,AtRisk
2081,15186.0,14,2,411.41,NewCustomer
2082,15187.0,2,16,4777.18,Loyal
2083,15189.0,1,41,16225.39,Loyal
2084,15192.0,120,3,1044.32,CantLoseThem
2085,15193.0,61,1,499.32,AtRisk
2086,15194.0,3,15,7616.53,Loyal
2087,15195.0,3,1,3861.0,NewCustomer
2088,15197.0,11,3,1079.61,NewCustomer
2089,15198.0,92,2,193.64,AtRisk
2090,15199.0,59,4,1268.7,CantLoseThem
2091,15201.0,87,5,1236.54,CantLoseThem
2092,15203.0,26,6,1827.8,CantLoseThem
2093,15204.0,357,1,316.58,AtRisk
2094,15205.0,85,2,653.24,AtRisk
2095,15206.0,10,4,420.3,NewCustomer
2096,15208.0,1,5,870.12,NewCustomer
2097,15210.0,225,1,331.18,AtRisk
2098,15211.0,60,2,894.4100000000001,CantLoseThem
2099,15212.0,241,1,101.8,AtRisk
2100,15213.0,319,2,328.35,AtRisk
2101,15214.0,2,8,1661.44,Loyal
2102,15215.0,47,3,734.94,CantLoseThem
2103,15216.0,88,1,96.6,AtRisk
2104,15218.0,11,11,5756.89,Loyal
2105,15219.0,176,1,305.75,AtRisk
2106,15220.0,52,6,1778.96,CantLoseThem
2107,15221.0,366,1,403.25,AtRisk
2108,15222.0,319,1,585.0,AtRisk
2109,15223.0,226,2,755.75,AtRisk
2110,15224.0,358,2,322.08,AtRisk
2111,15225.0,234,1,409.4,AtRisk
2112,15226.0,311,1,154.41,AtRisk
2113,15227.0,37,5,1219.4,CantLoseThem
2114,15228.0,66,4,3386.71,CantLoseThem
2115,15230.0,239,2,429.6,AtRisk
2116,15232.0,113,2,612.06,AtRisk
2117,15234.0,277,1,197.0,AtRisk
2118,15235.0,218,12,2247.51,CantLoseThem
2119,15236.0,299,1,321.05,AtRisk
2120,15237.0,2,4,1412.32,NewCustomer
2121,15238.0,29,3,1071.99,CantLoseThem
2122,15239.0,10,2,780.59,NewCustomer
2123,15240.0,45,5,1706.57,CantLoseThem
2124,15241.0,67,8,1756.44,CantLoseThem
2125,15243.0,74,1,316.68,AtRisk
2126,15244.0,65,2,631.57,CantLoseThem
2127,15245.0,134,3,2515.84,CantLoseThem
2128,15246.0,238,2,514.15,AtRisk
2129,15247.0,122,1,356.0,AtRisk
2130,15249.0,32,13,6688.46,Loyal
2131,15251.0,9,11,10484.99,Loyal
2132,15252.0,36,2,740.78,NewCustomer
2133,15253.0,16,5,918.2,CantLoseThem
2134,15254.0,127,1,300.36,AtRisk
2135,15255.0,67,1,890.85,AtRisk
2136,15256.0,149,1,98.45,AtRisk
2137,15257.0,283,1,317.15,AtRisk
2138,15258.0,169,2,623.16,AtRisk
2139,15260.0,100,7,1810.77,CantLoseThem
2140,15261.0,135,1,254.82,AtRisk
2141,15262.0,324,1,178.95000000000002,AtRisk
2142,15263.0,107,1,156.51,AtRisk
2143,15264.0,64,1,393.74,AtRisk
2144,15265.0,151,2,1506.12,CantLoseThem
2145,15266.0,338,1,119.3,AtRisk
2146,15267.0,22,5,1717.36,CantLoseThem
2147,15269.0,24,1,408.8,NewCustomer
2148,15270.0,16,7,2379.49,Loyal
2149,15271.0,7,15,2507.07,Loyal
2150,15272.0,57,2,721.94,CantLoseThem
2151,15274.0,4,2,716.57,NewCustomer
2152,15275.0,38,1,615.14,NewCustomer
2153,15276.0,66,1,135.31,AtRisk
2154,15277.0,47,1,255.9,AtRisk
2155,15279.0,355,1,290.51,AtRisk
2156,15280.0,172,1,113.12,AtRisk
2157,15281.0,59,9,2332.15,CantLoseThem
2158,15286.0,50,1,240.55,AtRisk
2159,15287.0,22,2,486.69,NewCustomer
2160,15288.0,43,5,2306.52,CantLoseThem
2161,15289.0,29,3,939.78,CantLoseThem
2162,15290.0,5,18,7943.22,Loyal
2163,15291.0,26,15,4668.3,Loyal
2164,15292.0,201,1,180.94,AtRisk
2165,15296.0,51,6,3672.86,CantLoseThem
2166,15297.0,10,3,641.94,NewCustomer
2167,15298.0,2,12,4799.9,Loyal
2168,15299.0,67,7,4507.01,CantLoseThem
2169,15300.0,64,1,496.44,AtRisk
2170,15301.0,51,12,5070.35,Loyal
2171,15303.0,290,1,574.02,AtRisk
2172,15304.0,61,8,694.4000000000001,CantLoseThem
2173,15306.0,64,3,1174.35,CantLoseThem
2174,15307.0,96,1,205.3,AtRisk
2175,15308.0,274,1,310.47,AtRisk
2176,15311.0,1,91,60767.9,Loyal
2177,15312.0,75,4,924.85,CantLoseThem
2178,15313.0,110,1,52.0,AtRisk
2179,15314.0,199,1,327.97,AtRisk
2180,15315.0,64,2,570.5,AtRisk
2181,15316.0,327,1,165.0,AtRisk
2182,15318.0,4,1,312.62,NewCustomer
2183,15319.0,284,1,204.5,AtRisk
2184,15320.0,44,1,267.13,AtRisk
2185,15321.0,71,3,2748.31,CantLoseThem
2186,15322.0,86,1,679.68,AtRisk
2187,15325.0,104,1,162.29,AtRisk
2188,15326.0,334,1,311.71,AtRisk
2189,15327.0,53,1,208.75,AtRisk
2190,15329.0,39,3,1049.7,CantLoseThem
2191,15330.0,32,2,714.96,NewCustomer
2192,15332.0,366,4,1661.06,CantLoseThem
2193,15333.0,208,1,1028.56,AtRisk
2194,15334.0,157,3,351.67,AtRisk
2195,15335.0,54,1,173.97,AtRisk
2196,15339.0,66,2,574.07,AtRisk
2197,15341.0,81,1,2020.52,CantLoseThem
2198,15342.0,130,1,406.09,AtRisk
2199,15343.0,87,1,364.5,AtRisk
2200,15344.0,1,3,563.94,NewCustomer
2201,15345.0,46,1,393.54,AtRisk
2202,15346.0,333,1,252.42,AtRisk
2203,15347.0,366,1,201.6,AtRisk
2204,15348.0,72,1,158.04,AtRisk
2205,15349.0,158,2,473.81,AtRisk
2206,15350.0,373,1,115.65,AtRisk
2207,15351.0,12,7,1960.11,Loyal
2208,15353.0,255,2,777.02,AtRisk
2209,15355.0,29,2,277.05,NewCustomer
2210,15356.0,31,10,2766.5,Loyal
2211,15358.0,5,22,8347.2,Loyal
2212,15360.0,40,1,427.93,NewCustomer
2213,15361.0,362,1,418.92,AtRisk
2214,15363.0,373,1,326.0,AtRisk
2215,15364.0,96,2,913.19,CantLoseThem
2216,15365.0,26,7,2314.32,CantLoseThem
2217,15366.0,75,2,602.51,AtRisk
2218,15367.0,57,4,1877.59,CantLoseThem
2219,15368.0,21,1,446.94000000000005,NewCustomer
2220,15370.0,41,7,2386.05,CantLoseThem
2221,15372.0,137,1,2007.4,CantLoseThem
2222,15373.0,8,12,2415.91,Loyal
2223,15374.0,129,1,168.0,AtRisk
2224,15376.0,40,3,1233.36,CantLoseThem
2225,15379.0,169,7,3703.29,CantLoseThem
2226,15380.0,9,5,1690.2600000000002,Loyal
2227,15381.0,214,2,596.85,AtRisk
2228,15382.0,15,6,5955.71,Loyal
2229,15384.0,170,2,642.41,AtRisk
2230,15385.0,40,1,316.88,NewCustomer
2231,15386.0,186,1,394.14,AtRisk
2232,15388.0,270,1,140.54,AtRisk
2233,15389.0,172,1,500.0,AtRisk
2234,15392.0,5,4,1535.53,NewCustomer
2235,15393.0,16,2,231.86,NewCustomer
2236,15394.0,10,4,2183.54,CantLoseThem
2237,15395.0,326,1,107.45,AtRisk
2238,15396.0,113,1,288.18,AtRisk
2239,15397.0,290,1,94.0,AtRisk
2240,15398.0,16,2,1345.53,NewCustomer
2241,15399.0,1,3,815.77,NewCustomer
2242,15400.0,92,5,716.2,CantLoseThem
2243,15402.0,149,2,626.77,AtRisk
2244,15405.0,189,1,349.1,AtRisk
2245,15406.0,31,2,510.71,NewCustomer
2246,15407.0,34,4,1056.44,CantLoseThem
2247,15408.0,264,1,267.18,AtRisk
2248,15410.0,84,8,3450.84,CantLoseThem
2249,15411.0,26,4,1358.88,CantLoseThem
2250,15412.0,171,1,190.53,AtRisk
2251,15414.0,10,3,774.9000000000001,NewCustomer
2252,15415.0,313,1,572.8100000000001,AtRisk
2253,15416.0,65,4,3984.32,CantLoseThem
2254,15417.0,85,1,508.8,AtRisk
2255,15419.0,25,1,135.86,NewCustomer
2256,15421.0,59,4,950.36,CantLoseThem
2257,15422.0,323,2,97.7,AtRisk
2258,15423.0,38,1,43.5,AtRisk
2259,15424.0,254,2,383.34,AtRisk
2260,15426.0,19,5,1447.39,CantLoseThem
2261,15427.0,33,3,1483.14,CantLoseThem
2262,15428.0,15,1,93.78,NewCustomer
2263,15429.0,27,2,397.35,NewCustomer
2264,15432.0,23,1,171.19,NewCustomer
2265,15433.0,214,2,533.3,AtRisk
2266,15434.0,8,5,1041.48,NewCustomer
2267,15435.0,22,1,149.29,NewCustomer
2268,15436.0,12,3,1122.53,NewCustomer
2269,15437.0,262,1,200.16,AtRisk
2270,15438.0,131,1,156.57999999999998,AtRisk
2271,15440.0,55,3,383.68,CantLoseThem
2272,15442.0,249,1,594.0,AtRisk
2273,15443.0,2,7,3236.91,Loyal
2274,15444.0,9,2,1418.26,NewCustomer
2275,15445.0,264,1,113.5,AtRisk
2276,15447.0,331,1,155.17,AtRisk
2277,15448.0,313,1,494.64,AtRisk
2278,15449.0,26,3,974.52,CantLoseThem
2279,15450.0,30,1,429.84,NewCustomer
2280,15452.0,30,3,538.73,NewCustomer
2281,15453.0,2,7,1388.37,Loyal
2282,15454.0,362,1,179.1,AtRisk
2283,15456.0,283,3,447.22,AtRisk
2284,15457.0,262,1,237.07,AtRisk
2285,15458.0,25,1,161.64,NewCustomer
2286,15460.0,354,1,216.76,AtRisk
2287,15462.0,94,3,234.6,AtRisk
2288,15463.0,29,1,126.14,NewCustomer
2289,15464.0,338,1,1048.85,AtRisk
2290,15465.0,20,18,7354.62,Loyal
2291,15466.0,85,1,334.53,AtRisk
2292,15467.0,9,3,524.88,NewCustomer
2293,15468.0,51,2,467.51,NewCustomer
2294,15469.0,50,2,538.55,NewCustomer
2295,15471.0,2,1,469.48,NewCustomer
2296,15472.0,113,1,371.56,AtRisk
2297,15473.0,14,7,1771.2,Loyal
2298,15475.0,77,1,454.11,AtRisk
2299,15478.0,40,2,1441.42,CantLoseThem
2300,15480.0,116,1,905.5,AtRisk
2301,15482.0,16,12,11054.96,Loyal
2302,15483.0,161,4,233.81,AtRisk
2303,15484.0,1,4,3594.31,Loyal
2304,15485.0,30,3,2575.0,CantLoseThem
2305,15488.0,93,1,91.32,AtRisk
2306,15489.0,23,3,1134.28,CantLoseThem
2307,15491.0,95,6,3100.09,CantLoseThem
2308,15492.0,28,2,659.4599999999999,NewCustomer
2309,15493.0,33,5,2001.8,CantLoseThem
2310,15494.0,21,2,1299.23,NewCustomer
2311,15497.0,18,2,1262.2,NewCustomer
2312,15498.0,3,27,13316.4,Loyal
2313,15500.0,8,4,1131.56,NewCustomer
2314,15502.0,16,12,10384.93,Loyal
2315,15503.0,363,1,147.09,AtRisk
2316,15504.0,81,1,52.83,AtRisk
2317,15505.0,53,5,3610.96,CantLoseThem
2318,15506.0,23,3,979.26,CantLoseThem
2319,15507.0,172,1,492.36,AtRisk
2320,15508.0,189,6,1000.27,CantLoseThem
2321,15510.0,331,1,250.0,AtRisk
2322,15511.0,12,5,909.23,NewCustomer
2323,15512.0,156,2,121.0,AtRisk
2324,15513.0,33,19,14758.22,Loyal
2325,15514.0,12,11,4139.46,Loyal
2326,15516.0,45,3,62.43,AtRisk
2327,15517.0,233,1,267.03,AtRisk
2328,15518.0,64,8,1942.45,CantLoseThem
2329,15520.0,2,1,343.5,NewCustomer
2330,15521.0,40,8,3000.2,CantLoseThem
2331,15522.0,33,2,398.84,NewCustomer
2332,15523.0,84,1,412.0100000000001,AtRisk
2333,15524.0,25,1,440.0,NewCustomer
2334,15525.0,2,3,825.92,NewCustomer
2335,15526.0,33,2,148.44,NewCustomer
2336,15527.0,19,8,2429.78,Loyal
2337,15528.0,254,1,229.33,AtRisk
2338,15529.0,23,11,3995.23,Loyal
2339,15530.0,22,4,1502.35,CantLoseThem
2340,15531.0,8,2,2007.44,NewCustomer
2341,15532.0,25,4,1580.93,CantLoseThem
2342,15533.0,19,3,807.57,NewCustomer
2343,15535.0,173,4,536.4,CantLoseThem
2344,15537.0,163,1,110.92,AtRisk
2345,15539.0,7,1,538.46,NewCustomer
2346,15540.0,11,1,213.3,NewCustomer
2347,15541.0,114,1,85.13000000000001,AtRisk
2348,15543.0,288,1,127.86,AtRisk
2349,15544.0,9,9,3546.71,Loyal
2350,15545.0,54,2,292.72,AtRisk
2351,15547.0,7,14,4954.84,Loyal
2352,15549.0,77,3,1693.26,CantLoseThem
2353,15550.0,4,4,575.63,NewCustomer
2354,15551.0,37,1,436.06,NewCustomer
2355,15552.0,217,1,90.12,AtRisk
2356,15553.0,60,1,437.23,AtRisk
2357,15554.0,278,1,217.2,AtRisk
2358,15555.0,12,16,4805.17,Loyal
2359,15556.0,24,1,279.77,NewCustomer
2360,15557.0,29,1,473.65,NewCustomer
2361,15561.0,12,4,800.59,NewCustomer
2362,15562.0,352,1,134.55,AtRisk
2363,15563.0,22,4,1400.44,CantLoseThem
2364,15565.0,50,2,173.16,AtRisk
2365,15567.0,19,1,186.01,NewCustomer
2366,15568.0,3,3,758.29,NewCustomer
2367,15569.0,104,5,1375.71,CantLoseThem
2368,15570.0,7,12,4165.52,Loyal
2369,15571.0,12,4,650.4300000000001,NewCustomer
2370,15572.0,5,7,2552.86,Loyal
2371,15573.0,32,2,607.45,NewCustomer
2372,15574.0,178,4,702.25,CantLoseThem
2373,15576.0,38,1,940.67,NewCustomer
2374,15577.0,151,3,258.88,AtRisk
2375,15578.0,162,1,127.1,AtRisk
2376,15579.0,69,2,348.6,AtRisk
2377,15581.0,121,13,3679.97,CantLoseThem
2378,15582.0,25,3,682.9100000000001,NewCustomer
2379,15584.0,24,4,725.11,CantLoseThem
2380,15585.0,177,1,455.3,AtRisk
2381,15587.0,50,4,913.68,CantLoseThem
2382,15589.0,256,3,478.53,AtRisk
2383,15592.0,47,1,388.58,AtRisk
2384,15593.0,71,1,199.8,AtRisk
2385,15594.0,16,5,1771.78,CantLoseThem
2386,15596.0,101,5,1406.59,CantLoseThem
2387,15597.0,35,1,324.57,NewCustomer
2388,15598.0,53,1,240.68,AtRisk
2389,15599.0,27,2,761.74,NewCustomer
2390,15601.0,11,14,6776.56,Loyal
2391,15602.0,8,9,1297.87,Loyal
2392,15603.0,79,1,48.48,AtRisk
2393,15604.0,52,1,216.39,AtRisk
2394,15605.0,36,5,1198.23,CantLoseThem
2395,15606.0,61,9,2920.16,CantLoseThem
2396,15607.0,337,1,104.76,AtRisk
2397,15608.0,28,4,1093.68,CantLoseThem
2398,15609.0,184,1,298.48,AtRisk
2399,15610.0,52,1,112.46,AtRisk
2400,15611.0,10,13,1591.45,Loyal
2401,15612.0,36,2,195.15,NewCustomer
2402,15615.0,10,23,10399.74,Loyal
2403,15618.0,33,4,776.851,CantLoseThem
2404,15619.0,11,1,336.40000000000003,NewCustomer
2405,15620.0,57,3,1553.18,CantLoseThem
2406,15621.0,4,4,1293.03,NewCustomer
2407,15622.0,43,9,3709.56,Loyal
2408,15623.0,141,1,301.03,AtRisk
2409,15624.0,117,4,588.13,CantLoseThem
2410,15625.0,104,4,1534.26,CantLoseThem
2411,15626.0,75,2,675.8,CantLoseThem
2412,15628.0,5,9,2870.24,Loyal
2413,15630.0,45,2,1186.35,CantLoseThem
2414,15632.0,16,8,3285.31,Loyal
2415,15634.0,17,1,243.55,NewCustomer
2416,15636.0,90,2,724.76,CantLoseThem
2417,15637.0,53,1,223.36,AtRisk
2418,15639.0,134,1,425.32,AtRisk
2419,15640.0,4,15,12515.66,Loyal
2420,15641.0,105,4,1887.2,CantLoseThem
2421,15643.0,192,3,664.0,AtRisk
2422,15644.0,166,4,813.0,CantLoseThem
2423,15645.0,19,1,612.01,NewCustomer
2424,15646.0,158,3,447.64,AtRisk
2425,15648.0,204,2,657.35,AtRisk
2426,15649.0,336,2,816.0,AtRisk
2427,15651.0,37,3,646.3,CantLoseThem
2428,15652.0,91,1,337.74,AtRisk
2429,15653.0,93,2,877.4399999999999,CantLoseThem
2430,15654.0,9,2,922.53,NewCustomer
2431,15655.0,243,1,560.67,AtRisk
2432,15656.0,45,4,748.5,CantLoseThem
2433,15657.0,23,1,30.0,AtRisk
2434,15658.0,190,5,1024.1,CantLoseThem
2435,15659.0,44,1,306.45,AtRisk
2436,15660.0,25,9,1600.86,Loyal
2437,15661.0,317,2,309.8,AtRisk
2438,15663.0,106,1,138.14,AtRisk
2439,15664.0,51,1,386.43,AtRisk
2440,15665.0,168,2,2242.01,CantLoseThem
2441,15667.0,40,1,301.32,AtRisk
2442,15668.0,218,1,76.32000000000001,AtRisk
2443,15669.0,40,4,684.34,CantLoseThem
2444,15670.0,297,1,173.05,AtRisk
2445,15671.0,19,7,2657.13,Loyal
2446,15673.0,88,4,2881.02,CantLoseThem
2447,15674.0,73,5,2446.6,CantLoseThem
2448,15675.0,81,3,323.69,AtRisk
2449,15676.0,19,3,3435.76,CantLoseThem
2450,15677.0,49,1,657.23,AtRisk
2451,15678.0,53,1,352.7,AtRisk
2452,15679.0,24,4,781.28,CantLoseThem
2453,15680.0,9,3,1333.68,NewCustomer
2454,15681.0,25,5,1426.16,CantLoseThem
2455,15683.0,117,1,193.75,AtRisk
